0.2276	0	0	0
0.2278	0	0	0
0.228	0	0	0
0.2282	0	0	0
0.2284	0	0	0
0.2286	0	0	0
0.2288	0	0	0
0.229	0	0	0
0.2292	0	0	0
0.2294	0	0	0
0.2296	0	0	0
0.2298	0	0	0
0.23	0	0	0
0.2302	0	0	0
0.2304	0	0	0
0.2306	0	0	0
0.2308	0	0	0
0.231	0	0	0
0.2312	0	0	0
0.2314	0	0	0
0.2316	0	0	0
0.2318	0	0	0
0.232	0	0	0
0.2322	0	0	0
0.2324	0	0	0
0.2326	0	0	0
0.2328	0	0	0
0.233	0	0	0
0.2332	0	0	0
0.2334	0	0	0
0.2336	0	0	0
0.2338	0	0	0
0.234	0	0	0
0.2342	0	0	0
0.2344	0	0	0
0.2346	0	0	0
0.2348	0	0	0
0.235	0	0	0
0.2352	0	0	0
0.2354	0	0	0
0.2356	0	0	0
0.2358	0	0	0
0.236	0	0	0
0.2362	0	0	0
0.2364	0	0	0
0.2366	0	0	0
0.2368	0	0	0
0.237	0	0	0
0.2372	0	0	0
0.2374	0	0	0
0.2376	0	0	0
0.2378	0	0	0
0.238	0	0	0
0.2382	0	0	0
0.2384	0	0	0
0.2386	0	0	0
0.2388	0	0	0
0.239	0	0	0
0.2392	0	0	0
0.2394	0	0	0
0.2396	0	0	0
0.2398	0	0	0
0.24	0	0	0
0.2402	0	0	0
0.2404	0	0	0
0.2406	0	0	0
0.2408	0	0	0
0.241	0	0	0
0.2412	0	0	0
0.2414	0	0	0
0.2416	0	0	0
0.2418	0	0	0
0.242	0	0	0
0.2422	0	0	0
0.2424	0	0	0
0.2426	0	0	0
0.2428	0	0	0
0.243	0	0	0
0.2432	0	0	0
0.2434	0	0	0
0.2436	0	0	0
0.2438	0	0	0
0.244	0	0	0
0.2442	0	0	0
0.2444	0	0	0
0.2446	0	0	0
0.2448	0	0	0
0.245	0	0	0
0.2452	0	0	0
0.2454	0	0	0
0.2456	0	0	0
0.2458	0	0	0
0.246	0	0	0
0.2462	0	0	0
0.2464	0	0	0
0.2466	0	0	0
0.2468	0	0	0
0.247	0	0	0
0.2472	0	0	0
0.2474	0	0	0
0.2476	0	0	0
0.2478	0	0	0
0.248	0	0	0
0.2482	0	0	0
0.2484	0	0	0
0.2486	0	0	0
0.2488	0	0	0
0.249	0	0	0
0.2492	0	0	0
0.2494	0	0	0
0.2496	0	0	0
0.2498	0	0	0
0.25	0	0	0
0.2502	0	0	0
0.2504	0	0	0
0.2506	0	0	0
0.2508	0	0	0
0.251	0	0	0
0.2512	0	0	0
0.2514	0	0	0
0.2516	0	0	0
0.2518	0	0	0
0.252	0	0	0
0.2522	0	0	0
0.2524	0	0	0
0.2526	0	0	0
0.2528	0	0	0
0.253	0	0	0
0.2532	0	0	0
0.2534	0	0	0
0.2536	0	0	0
0.2538	0	0	0
0.254	0	0	0
0.2542	0	0	0
0.2544	0	0	0
0.2546	0	0	0
0.2548	0	0	0
0.255	0	0	0
0.2552	0	0	0
0.2554	0	0	0
0.2556	0	0	0
0.2558	0	0	0
0.256	0	0	0
0.2562	0	0	0
0.2564	0	0	0
0.2566	0	0	0
0.2568	0	0	0
0.257	0	0	0
0.2572	0	0	0
0.2574	0	0	0
0.2576	0	0	0
0.2578	0	0	0
0.258	0	0	0
0.2582	0	0	0
0.2584	0	0	0
0.2586	0	0	0
0.2588	0	0	0
0.259	0	0	0
0.2592	0	0	0
0.2594	0	0	0
0.2596	0	0	0
0.2598	0	0	0
0.26	0	0	0
0.2602	0	0	0
0.2604	0	0	0
0.2606	0	0	0
0.2608	0	0	0
0.261	0	0	0
0.2612	0	0	0
0.2614	0	0	0
0.2616	0	0	0
0.2618	0	0	0
0.262	0	0	0
0.2622	0	0	0
0.2624	0	0	0
0.2626	0	0	0
0.2628	0	0	0
0.263	0	0	0
0.2632	0	0	0
0.2634	0	0	0
0.2636	0	0	0
0.2638	0	0	0
0.264	0	0	0
0.2642	0	0	0
0.2644	0	0	0
0.2646	0	0	0
0.2648	0	0	0
0.265	0	0	0
0.2652	0	0	0
0.2654	0	0	0
0.2656	0	0	0
0.2658	0	0	0
0.266	0	0	0
0.2662	0	0	0
0.2664	0	0	0
0.2666	0	0	0
0.2668	0	0	0
0.267	0	0	0
0.2672	0	0	0
0.2674	0	0	0
0.2676	0	0	0
0.2678	0	0	0
0.268	0	0	0
0.2682	0	0	0
0.2684	0	0	0
0.2686	0	0	0
0.2688	0	0	0
0.269	0	0	0
0.2692	0	0	0
0.2694	0	0	0
0.2696	0	0	0
0.2698	0	0	0
0.27	0	0	0
0.2702	0	0	0
0.2704	0	0	0
0.2706	0	0	0
0.2708	0	0	0
0.271	0	0	0
0.2712	0	0	0
0.2714	0	0	0
0.2716	0	0	0
0.2718	0	0	0
0.272	0	0	0
0.2722	0	0	0
0.2724	0	0	0
0.2726	0	0	0
0.2728	0	0	0
0.273	0	0	0
0.2732	0	0	0
0.2734	0	0	0
0.2736	0	0	0
0.2738	0	0	0
0.274	0	0	0
0.2742	0	0	0
0.2744	0	0	0
0.2746	0	0	0
0.2748	0	0	0
0.275	0	0	0
0.2752	0	0	0
0.2754	0	0	0
0.2756	0	0	0
0.2758	0	0	0
0.276	0	0	0
0.2762	0	0	0
0.2764	0	0	0
0.2766	0	0	0
0.2768	0	0	0
0.277	0	0	0
0.2772	0	0	0
0.2774	0	0	0
0.2776	0	0	0
0.2778	0	0	0
0.278	0	0	0
0.2782	0	0	0
0.2784	0	0	0
0.2786	0	0	0
0.2788	0	0	0
0.279	0	0	0
0.2792	0	0	0
0.2794	0	0	0
0.2796	0	0	0
0.2798	0	0	0
0.28	0	0	0
0.2802	0	0	0
0.2804	0	0	0
0.2806	0	0	0
0.2808	0	0	0
0.281	0	0	0
0.2812	0	0	0
0.2814	0	0	0
0.2816	0	0	0
0.2818	0	0	0
0.282	0	0	0
0.2822	0	0	0
0.2824	0	0	0
0.2826	0	0	0
0.2828	0	0	0
0.283	0	0	0
0.2832	0	0	0
0.2834	0	0	0
0.2836	0	0	0
0.2838	0	0	0
0.284	0	0	0
0.2842	0	0	0
0.2844	0	0	0
0.2846	0	0	0
0.2848	0	0	0
0.285	0	0	0
0.2852	0	0	0
0.2854	0	0	0
0.2856	0	0	0
0.2858	0	0	0
0.286	0	0	0
0.2862	0	0	0
0.2864	0	0	0
0.2866	0	0	0
0.2868	0	0	0
0.287	0	0	0
0.2872	0	0	0
0.2874	0	0	0
0.2876	0	0	0
0.2878	0	0	0
0.288	0	0	0
0.2882	0	0	0
0.2884	0	0	0
0.2886	0	0	0
0.2888	0	0	0
0.289	0	0	0
0.2892	0	0	0
0.2894	0	0	0
0.2896	0	0	0
0.2898	0	0	0
0.29	0	0	0
0.2902	8E-4	4E-4	0
0.2904	0.0016	8E-4	0
0.2906	0.0024	0.0012	0
0.2908	0.0032	0.0016	0
0.291	0.004	0.002	0
0.2912	0.0048	0.0024	0
0.2914	0.0056	0.0028	0
0.2916	0.0064	0.0032	0
0.2918	0.0072	0.0036	0
0.292	0.008	0.004	0
0.2922	0.0088	0.0044	0
0.2924	0.0096	0.0048	0
0.2926	0.0104	0.0052	0
0.2928	0.0112	0.0056	0
0.293	0.012	0.006	0
0.2932	0.0128	0.0064	0
0.2934	0.0136	0.0068	0
0.2936	0.0144	0.0072	0
0.2938	0.0152	0.0076	0
0.294	0.016	0.008	0
0.2942	0.0168	0.0084	0
0.2944	0.0176	0.0088	0
0.2946	0.0184	0.0092	0
0.2948	0.0192	0.0096	0
0.295	0.02	0.01	0
0.2952	0.0208	0.0104	0
0.2954	0.0216	0.0108	0
0.2956	0.0224	0.0112	0
0.2958	0.0232	0.0116	0
0.296	0.024	0.012	0
0.2962	0.0248	0.0124	0
0.2964	0.0256	0.0128	0
0.2966	0.0264	0.0132	0
0.2968	0.0272	0.0136	0
0.297	0.028	0.014	0
0.2972	0.0288	0.0144	0
0.2974	0.0296	0.0148	0
0.2976	0.0304	0.0152	0
0.2978	0.0312	0.0156	0
0.298	0.032	0.016	0
0.2982	0.0328	0.0164	0
0.2984	0.0336	0.0168	0
0.2986	0.0344	0.0172	0
0.2988	0.0352	0.0176	0
0.299	0.036	0.018	0
0.2992	0.0368	0.0184	0
0.2994	0.0376	0.0188	0
0.2996	0.0384	0.0192	0
0.2998	0.0392	0.0196	0
0.3	0.04	0.02	0
0.3002	0.1592	0.1096	0.04
0.3004	0.2784	0.1992	0.08
0.3006	0.3976	0.2888	0.12
0.3008	0.5168	0.3784	0.16
0.301	0.636	0.468	0.2
0.3012	0.7552	0.5576	0.24
0.3014	0.8744	0.6472	0.28
0.3016	0.9936	0.7368	0.32
0.3018	1.1128	0.8264	0.36
0.302	1.232	0.916	0.4
0.3022	1.3512	1.0056	0.44
0.3024	1.4704	1.0952	0.48
0.3026	1.5896	1.1848	0.52
0.3028	1.7088	1.2744	0.56
0.303	1.828	1.364	0.6
0.3032	1.9472	1.4536	0.64
0.3034	2.0664	1.5432	0.68
0.3036	2.1856	1.6328	0.72
0.3038	2.3048	1.7224	0.76
0.304	2.424	1.812	0.8
0.3042	2.5432	1.9016	0.84
0.3044	2.6624	1.9912	0.88
0.3046	2.7816	2.0808	0.92
0.3048	2.9008	2.1704	0.96
0.305	3.02	2.26	1
0.3052	3.1392	2.3496	1.04
0.3054	3.2584	2.4392	1.08
0.3056	3.3776	2.5288	1.12
0.3058	3.4968	2.6184	1.16
0.306	3.616	2.708	1.2
0.3062	3.7352	2.7976	1.24
0.3064	3.8544	2.8872	1.28
0.3066	3.9736	2.9768	1.32
0.3068	4.0928	3.0664	1.36
0.307	4.212	3.156	1.4
0.3072	4.3312	3.2456	1.44
0.3074	4.4504	3.3352	1.48
0.3076	4.5696	3.4248	1.52
0.3078	4.6888	3.5144	1.56
0.308	4.808	3.604	1.6
0.3082	4.9272	3.6936	1.64
0.3084	5.0464	3.7832	1.68
0.3086	5.1656	3.8728	1.72
0.3088	5.2848	3.9624	1.76
0.309	5.404	4.052	1.8
0.3092	5.5232	4.1416	1.84
0.3094	5.6424	4.2312	1.88
0.3096	5.7616	4.3208	1.92
0.3098	5.8808	4.4104	1.96
0.31	6	4.5	2
0.3102	6.472	4.858	2.04
0.3104	6.944	5.216	2.08
0.3106	7.416	5.574	2.12
0.3108	7.888	5.932	2.16
0.311	8.36	6.29	2.2
0.3112	8.832	6.648	2.24
0.3114	9.304	7.006	2.28
0.3116	9.776	7.364	2.32
0.3118	10.248	7.722	2.36
0.312	10.72	8.08	2.4
0.3122	11.192	8.438	2.44
0.3124	11.664	8.796	2.48
0.3126	12.136	9.154	2.52
0.3128	12.608	9.512	2.56
0.313	13.08	9.87	2.6
0.3132	13.552	10.228	2.64
0.3134	14.024	10.586	2.68
0.3136	14.496	10.944	2.72
0.3138	14.968	11.302	2.76
0.314	15.44	11.66	2.8
0.3142	15.912	12.018	2.84
0.3144	16.384	12.376	2.88
0.3146	16.856	12.734	2.92
0.3148	17.328	13.092	2.96
0.315	17.8	13.45	3
0.3152	18.272	13.808	3.04
0.3154	18.744	14.166	3.08
0.3156	19.216	14.524	3.12
0.3158	19.688	14.882	3.16
0.316	20.16	15.24	3.2
0.3162	20.632	15.598	3.24
0.3164	21.104	15.956	3.28
0.3166	21.576	16.314	3.32
0.3168	22.048	16.672	3.36
0.317	22.52	17.03	3.4
0.3172	22.992	17.388	3.44
0.3174	23.464	17.746	3.48
0.3176	23.936	18.104	3.52
0.3178	24.408	18.462	3.56
0.318	24.88	18.82	3.6
0.3182	25.352	19.178	3.64
0.3184	25.824	19.536	3.68
0.3186	26.296	19.894	3.72
0.3188	26.768	20.252	3.76
0.319	27.24	20.61	3.8
0.3192	27.712	20.968	3.84
0.3194	28.184	21.326	3.88
0.3196	28.656	21.684	3.92
0.3198	29.128	22.042	3.96
0.32	29.6	22.4	4
0.3202	30.114	22.792	4.09
0.3204	30.628	23.184	4.18
0.3206	31.142	23.576	4.27
0.3208	31.656	23.968	4.36
0.321	32.17	24.36	4.45
0.3212	32.684	24.752	4.54
0.3214	33.198	25.144	4.63
0.3216	33.712	25.536	4.72
0.3218	34.226	25.928	4.81
0.322	34.74	26.32	4.9
0.3222	35.254	26.712	4.99
0.3224	35.768	27.104	5.08
0.3226	36.282	27.496	5.17
0.3228	36.796	27.888	5.26
0.323	37.31	28.28	5.35
0.3232	37.824	28.672	5.44
0.3234	38.338	29.064	5.53
0.3236	38.852	29.456	5.62
0.3238	39.366	29.848	5.71
0.324	39.88	30.24	5.8
0.3242	40.394	30.632	5.89
0.3244	40.908	31.024	5.98
0.3246	41.422	31.416	6.07
0.3248	41.936	31.808	6.16
0.325	42.45	32.2	6.25
0.3252	42.964	32.592	6.34
0.3254	43.478	32.984	6.43
0.3256	43.992	33.376	6.52
0.3258	44.506	33.768	6.61
0.326	45.02	34.16	6.7
0.3262	45.534	34.552	6.79
0.3264	46.048	34.944	6.88
0.3266	46.562	35.336	6.97
0.3268	47.076	35.728	7.06
0.327	47.59	36.12	7.15
0.3272	48.104	36.512	7.24
0.3274	48.618	36.904	7.33
0.3276	49.132	37.296	7.42
0.3278	49.646	37.688	7.51
0.328	50.16	38.08	7.6
0.3282	50.674	38.472	7.69
0.3284	51.188	38.864	7.78
0.3286	51.702	39.256	7.87
0.3288	52.216	39.648	7.96
0.329	52.73	40.04	8.05
0.3292	53.244	40.432	8.14
0.3294	53.758	40.824	8.23
0.3296	54.272	41.216	8.32
0.3298	54.786	41.608	8.41
0.33	55.3	42	8.5
0.3302	55.34	41.972	8.486
0.3304	55.38	41.944	8.472
0.3306	55.42	41.916	8.458
0.3308	55.46	41.888	8.444
0.331	55.5	41.86	8.43
0.3312	55.54	41.832	8.416
0.3314	55.58	41.804	8.402
0.3316	55.62	41.776	8.388
0.3318	55.66	41.748	8.374
0.332	55.7	41.72	8.36
0.3322	55.74	41.692	8.346
0.3324	55.78	41.664	8.332
0.3326	55.82	41.636	8.318
0.3328	55.86	41.608	8.304
0.333	55.9	41.58	8.29
0.3332	55.94	41.552	8.276
0.3334	55.98	41.524	8.262
0.3336	56.02	41.496	8.248
0.3338	56.06	41.468	8.234
0.334	56.1	41.44	8.22
0.3342	56.14	41.412	8.206
0.3344	56.18	41.384	8.192
0.3346	56.22	41.356	8.178
0.3348	56.26	41.328	8.164
0.335	56.3	41.3	8.15
0.3352	56.34	41.272	8.136
0.3354	56.38	41.244	8.122
0.3356	56.42	41.216	8.108
0.3358	56.46	41.188	8.094
0.336	56.5	41.16	8.08
0.3362	56.54	41.132	8.066
0.3364	56.58	41.104	8.052
0.3366	56.62	41.076	8.038
0.3368	56.66	41.048	8.024
0.337	56.7	41.02	8.01
0.3372	56.74	40.992	7.996
0.3374	56.78	40.964	7.982
0.3376	56.82	40.936	7.968
0.3378	56.86	40.908	7.954
0.338	56.9	40.88	7.94
0.3382	56.94	40.852	7.926
0.3384	56.98	40.824	7.912
0.3386	57.02	40.796	7.898
0.3388	57.06	40.768	7.884
0.339	57.1	40.74	7.87
0.3392	57.14	40.712	7.856
0.3394	57.18	40.684	7.842
0.3396	57.22	40.656	7.828
0.3398	57.26	40.628	7.814
0.34	57.3	40.6	7.8
0.3402	57.39	40.62	7.778
0.3404	57.48	40.64	7.756
0.3406	57.57	40.66	7.734
0.3408	57.66	40.68	7.712
0.341	57.75	40.7	7.69
0.3412	57.84	40.72	7.668
0.3414	57.93	40.74	7.646
0.3416	58.02	40.76	7.624
0.3418	58.11	40.78	7.602
0.342	58.2	40.8	7.58
0.3422	58.29	40.82	7.558
0.3424	58.38	40.84	7.536
0.3426	58.47	40.86	7.514
0.3428	58.56	40.88	7.492
0.343	58.65	40.9	7.47
0.3432	58.74	40.92	7.448
0.3434	58.83	40.94	7.426
0.3436	58.92	40.96	7.404
0.3438	59.01	40.98	7.382
0.344	59.1	41	7.36
0.3442	59.19	41.02	7.338
0.3444	59.28	41.04	7.316
0.3446	59.37	41.06	7.294
0.3448	59.46	41.08	7.272
0.345	59.55	41.1	7.25
0.3452	59.64	41.12	7.228
0.3454	59.73	41.14	7.206
0.3456	59.82	41.16	7.184
0.3458	59.91	41.18	7.162
0.346	60	41.2	7.14
0.3462	60.09	41.22	7.118
0.3464	60.18	41.24	7.096
0.3466	60.27	41.26	7.074
0.3468	60.36	41.28	7.052
0.347	60.45	41.3	7.03
0.3472	60.54	41.32	7.008
0.3474	60.63	41.34	6.986
0.3476	60.72	41.36	6.964
0.3478	60.81	41.38	6.942
0.348	60.9	41.4	6.92
0.3482	60.99	41.42	6.898
0.3484	61.08	41.44	6.876
0.3486	61.17	41.46	6.854
0.3488	61.26	41.48	6.832
0.349	61.35	41.5	6.81
0.3492	61.44	41.52	6.788
0.3494	61.53	41.54	6.766
0.3496	61.62	41.56	6.744
0.3498	61.71	41.58	6.722
0.35	61.8	41.6	6.7
0.3502	61.794	41.528	6.672
0.3504	61.788	41.456	6.644
0.3506	61.782	41.384	6.616
0.3508	61.776	41.312	6.588
0.351	61.77	41.24	6.56
0.3512	61.764	41.168	6.532
0.3514	61.758	41.096	6.504
0.3516	61.752	41.024	6.476
0.3518	61.746	40.952	6.448
0.352	61.74	40.88	6.42
0.3522	61.734	40.808	6.392
0.3524	61.728	40.736	6.364
0.3526	61.722	40.664	6.336
0.3528	61.716	40.592	6.308
0.353	61.71	40.52	6.28
0.3532	61.704	40.448	6.252
0.3534	61.698	40.376	6.224
0.3536	61.692	40.304	6.196
0.3538	61.686	40.232	6.168
0.354	61.68	40.16	6.14
0.3542	61.674	40.088	6.112
0.3544	61.668	40.016	6.084
0.3546	61.662	39.944	6.056
0.3548	61.656	39.872	6.028
0.355	61.65	39.8	6
0.3552	61.644	39.728	5.972
0.3554	61.638	39.656	5.944
0.3556	61.632	39.584	5.916
0.3558	61.626	39.512	5.888
0.356	61.62	39.44	5.86
0.3562	61.614	39.368	5.832
0.3564	61.608	39.296	5.804
0.3566	61.602	39.224	5.776
0.3568	61.596	39.152	5.748
0.357	61.59	39.08	5.72
0.3572	61.584	39.008	5.692
0.3574	61.578	38.936	5.664
0.3576	61.572	38.864	5.636
0.3578	61.566	38.792	5.608
0.358	61.56	38.72	5.58
0.3582	61.554	38.648	5.552
0.3584	61.548	38.576	5.524
0.3586	61.542	38.504	5.496
0.3588	61.536	38.432	5.468
0.359	61.53	38.36	5.44
0.3592	61.524	38.288	5.412
0.3594	61.518	38.216	5.384
0.3596	61.512	38.144	5.356
0.3598	61.506	38.072	5.328
0.36	61.5	38	5.3
0.3602	61.646	38.088	5.316
0.3604	61.792	38.176	5.332
0.3606	61.938	38.264	5.348
0.3608	62.084	38.352	5.364
0.361	62.23	38.44	5.38
0.3612	62.376	38.528	5.396
0.3614	62.522	38.616	5.412
0.3616	62.668	38.704	5.428
0.3618	62.814	38.792	5.444
0.362	62.96	38.88	5.46
0.3622	63.106	38.968	5.476
0.3624	63.252	39.056	5.492
0.3626	63.398	39.144	5.508
0.3628	63.544	39.232	5.524
0.363	63.69	39.32	5.54
0.3632	63.836	39.408	5.556
0.3634	63.982	39.496	5.572
0.3636	64.128	39.584	5.588
0.3638	64.274	39.672	5.604
0.364	64.42	39.76	5.62
0.3642	64.566	39.848	5.636
0.3644	64.712	39.936	5.652
0.3646	64.858	40.024	5.668
0.3648	65.004	40.112	5.684
0.365	65.15	40.2	5.7
0.3652	65.296	40.288	5.716
0.3654	65.442	40.376	5.732
0.3656	65.588	40.464	5.748
0.3658	65.734	40.552	5.764
0.366	65.88	40.64	5.78
0.3662	66.026	40.728	5.796
0.3664	66.172	40.816	5.812
0.3666	66.318	40.904	5.828
0.3668	66.464	40.992	5.844
0.367	66.61	41.08	5.86
0.3672	66.756	41.168	5.876
0.3674	66.902	41.256	5.892
0.3676	67.048	41.344	5.908
0.3678	67.194	41.432	5.924
0.368	67.34	41.52	5.94
0.3682	67.486	41.608	5.956
0.3684	67.632	41.696	5.972
0.3686	67.778	41.784	5.988
0.3688	67.924	41.872	6.004
0.369	68.07	41.96	6.02
0.3692	68.216	42.048	6.036
0.3694	68.362	42.136	6.052
0.3696	68.508	42.224	6.068
0.3698	68.654	42.312	6.084
0.37	68.8	42.4	6.1
0.3702	68.692	42.322	6.038
0.3704	68.584	42.244	5.976
0.3706	68.476	42.166	5.914
0.3708	68.368	42.088	5.852
0.371	68.26	42.01	5.79
0.3712	68.152	41.932	5.728
0.3714	68.044	41.854	5.666
0.3716	67.936	41.776	5.604
0.3718	67.828	41.698	5.542
0.372	67.72	41.62	5.48
0.3722	67.612	41.542	5.418
0.3724	67.504	41.464	5.356
0.3726	67.396	41.386	5.294
0.3728	67.288	41.308	5.232
0.373	67.18	41.23	5.17
0.3732	67.072	41.152	5.108
0.3734	66.964	41.074	5.046
0.3736	66.856	40.996	4.984
0.3738	66.748	40.918	4.922
0.374	66.64	40.84	4.86
0.3742	66.532	40.762	4.798
0.3744	66.424	40.684	4.736
0.3746	66.316	40.606	4.674
0.3748	66.208	40.528	4.612
0.375	66.1	40.45	4.55
0.3752	65.992	40.372	4.488
0.3754	65.884	40.294	4.426
0.3756	65.776	40.216	4.364
0.3758	65.668	40.138	4.302
0.376	65.56	40.06	4.24
0.3762	65.452	39.982	4.178
0.3764	65.344	39.904	4.116
0.3766	65.236	39.826	4.054
0.3768	65.128	39.748	3.992
0.377	65.02	39.67	3.93
0.3772	64.912	39.592	3.868
0.3774	64.804	39.514	3.806
0.3776	64.696	39.436	3.744
0.3778	64.588	39.358	3.682
0.378	64.48	39.28	3.62
0.3782	64.372	39.202	3.558
0.3784	64.264	39.124	3.496
0.3786	64.156	39.046	3.434
0.3788	64.048	38.968	3.372
0.379	63.94	38.89	3.31
0.3792	63.832	38.812	3.248
0.3794	63.724	38.734	3.186
0.3796	63.616	38.656	3.124
0.3798	63.508	38.578	3.062
0.38	63.4	38.5	3
0.3802	63.448	38.43	2.964
0.3804	63.496	38.36	2.928
0.3806	63.544	38.29	2.892
0.3808	63.592	38.22	2.856
0.381	63.64	38.15	2.82
0.3812	63.688	38.08	2.784
0.3814	63.736	38.01	2.748
0.3816	63.784	37.94	2.712
0.3818	63.832	37.87	2.676
0.382	63.88	37.8	2.64
0.3822	63.928	37.73	2.604
0.3824	63.976	37.66	2.568
0.3826	64.024	37.59	2.532
0.3828	64.072	37.52	2.496
0.383	64.12	37.45	2.46
0.3832	64.168	37.38	2.424
0.3834	64.216	37.31	2.388
0.3836	64.264	37.24	2.352
0.3838	64.312	37.17	2.316
0.384	64.36	37.1	2.28
0.3842	64.408	37.03	2.244
0.3844	64.456	36.96	2.208
0.3846	64.504	36.89	2.172
0.3848	64.552	36.82	2.136
0.385	64.6	36.75	2.1
0.3852	64.648	36.68	2.064
0.3854	64.696	36.61	2.028
0.3856	64.744	36.54	1.992
0.3858	64.792	36.47	1.956
0.386	64.84	36.4	1.92
0.3862	64.888	36.33	1.884
0.3864	64.936	36.26	1.848
0.3866	64.984	36.19	1.812
0.3868	65.032	36.12	1.776
0.387	65.08	36.05	1.74
0.3872	65.128	35.98	1.704
0.3874	65.176	35.91	1.668
0.3876	65.224	35.84	1.632
0.3878	65.272	35.77	1.596
0.388	65.32	35.7	1.56
0.3882	65.368	35.63	1.524
0.3884	65.416	35.56	1.488
0.3886	65.464	35.49	1.452
0.3888	65.512	35.42	1.416
0.389	65.56	35.35	1.38
0.3892	65.608	35.28	1.344
0.3894	65.656	35.21	1.308
0.3896	65.704	35.14	1.272
0.3898	65.752	35.07	1.236
0.39	65.8	35	1.2
0.3902	66.38	35.168	1.154
0.3904	66.96	35.336	1.108
0.3906	67.54	35.504	1.062
0.3908	68.12	35.672	1.016
0.391	68.7	35.84	0.97
0.3912	69.28	36.008	0.924
0.3914	69.86	36.176	0.878
0.3916	70.44	36.344	0.832
0.3918	71.02	36.512	0.786
0.392	71.6	36.68	0.74
0.3922	72.18	36.848	0.694
0.3924	72.76	37.016	0.648
0.3926	73.34	37.184	0.602
0.3928	73.92	37.352	0.556
0.393	74.5	37.52	0.51
0.3932	75.08	37.688	0.464
0.3934	75.66	37.856	0.418
0.3936	76.24	38.024	0.372
0.3938	76.82	38.192	0.326
0.394	77.4	38.36	0.28
0.3942	77.98	38.528	0.234
0.3944	78.56	38.696	0.188
0.3946	79.14	38.864	0.142
0.3948	79.72	39.032	0.096
0.395	80.3	39.2	0.05
0.3952	80.88	39.368	0.004
0.3954	81.46	39.536	-0.042
0.3956	82.04	39.704	-0.088
0.3958	82.62	39.872	-0.134
0.396	83.2	40.04	-0.18
0.3962	83.78	40.208	-0.226
0.3964	84.36	40.376	-0.272
0.3966	84.94	40.544	-0.318
0.3968	85.52	40.712	-0.364
0.397	86.1	40.88	-0.41
0.3972	86.68	41.048	-0.456
0.3974	87.26	41.216	-0.502
0.3976	87.84	41.384	-0.548
0.3978	88.42	41.552	-0.594
0.398	89	41.72	-0.64
